transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id
TXN0000277,2023-01-03 00:24:34,2173.57,Success,Utilities,Desktop,East,Debit Card,USR04654
TXN0000278,2023-01-03 00:42:07,1598.91,Success,Retail,Mobile,East,Credit Card,USR09655
TXN0000279,2023-01-03 00:45:51,4168.33,Success,Food & Dining,Desktop,Central,UPI,USR05557
TXN0000280,2023-01-03 01:02:39,8360.14,Failed,Food & Dining,Mobile,West,Credit Card,USR06384
TXN0000281,2023-01-03 01:55:49,9250.9,Success,Utilities,Mobile,North,Credit Card,USR02259
TXN0000282,2023-01-03 02:03:03,1329.72,Success,Retail,Mobile,South,UPI,USR09965
TXN0000283,2023-01-03 03:01:11,1517.22,Success,Food & Dining,Mobile,South,Wallet,USR08485
TXN0000284,2023-01-03 04:47:31,1533.33,Failed,Retail,Mobile,East,Credit Card,USR00725
TXN0000285,2023-01-03 04:52:03,1101.44,Success,Retail,Desktop,South,Credit Card,USR08039
TXN0000286,2023-01-03 04:53:37,20527.42,Failed,Electronics,Mobile,Central,Credit Card,USR04931
TXN0000287,2023-01-03 05:17:13,2630.2,Success,Utilities,Mobile,Central,Credit Card,USR05117
TXN0000288,2023-01-03 05:18:43,3324.48,Success,Food & Dining,Mobile,North,UPI,USR09524
TXN0000289,2023-01-03 06:21:45,4090.29,Success,Retail,Mobile,North,Wallet,USR02716
TXN0000290,2023-01-03 06:31:32,7759.92,Success,Food & Dining,Mobile,South,Debit Card,USR07291
TXN0000291,2023-01-03 06:31:38,1372.81,Success,Food & Dining,Mobile,East,UPI,USR08412
TXN0000292,2023-01-03 06:49:42,3342.64,Success,Utilities,Desktop,East,Credit Card,USR04753
TXN0000293,2023-01-03 06:55:37,3661.98,Success,Food & Dining,Tablet,West,UPI,USR06009
TXN0000294,2023-01-03 07:03:36,278.22,Success,Healthcare,Mobile,North,UPI,USR07329
TXN0000295,2023-01-03 07:07:02,1007.14,Success,Food & Dining,Desktop,South,UPI,USR06510
TXN0000296,2023-01-03 07:07:27,1484.58,Success,Electronics,Desktop,North,Credit Card,USR00980
TXN0000297,2023-01-03 07:09:42,5928.57,Success,Food & Dining,Mobile,South,Credit Card,USR05217
TXN0000298,2023-01-03 07:10:19,119372.05,Success,Utilities,Mobile,North,Net Banking,USR00530
TXN0000299,2023-01-03 07:12:50,1070.52,Success,Retail,Mobile,South,Net Banking,USR03082
TXN0000300,2023-01-03 07:13:03,1017.65,Success,Food & Dining,Desktop,South,Net Banking,USR00359
TXN0000301,2023-01-03 07:27:03,3074.06,Success,Food & Dining,Desktop,East,UPI,USR00865
TXN0000302,2023-01-03 07:31:46,227.98,Success,Food & Dining,Mobile,South,Debit Card,USR07771
TXN0000303,2023-01-03 07:53:59,212.36,Success,Retail,Mobile,North,Debit Card,USR05721
TXN0000304,2023-01-03 08:06:17,1533.23,Success,Retail,Desktop,West,UPI,USR08769
TXN0000305,2023-01-03 08:08:40,943.89,Success,Food & Dining,Mobile,Central,Debit Card,USR08812
TXN0000306,2023-01-03 08:23:11,6908.86,Failed,Healthcare,Mobile,North,Debit Card,USR07937
TXN0000307,2023-01-03 08:26:31,1156.02,Success,Food & Dining,Desktop,North,Credit Card,USR03110
TXN0000308,2023-01-03 08:27:23,377.06,Success,Utilities,Mobile,South,Credit Card,USR07297
TXN0000309,2023-01-03 08:33:52,533.01,Success,Utilities,Mobile,East,UPI,USR06374
TXN0000310,2023-01-03 08:34:40,7526.48,Failed,Retail,Desktop,Central,Net Banking,USR08565
TXN0000311,2023-01-03 08:44:16,753.26,Success,Food & Dining,Mobile,South,UPI,USR08203
TXN0000312,2023-01-03 08:47:47,1195.77,Success,Retail,Tablet,East,Debit Card,USR04237
TXN0000313,2023-01-03 08:54:21,1257.4,Success,Food & Dining,Mobile,South,Debit Card,USR09052
TXN0000314,2023-01-03 08:55:05,898.91,Failed,Entertainment,Mobile,North,Net Banking,USR07107
TXN0000315,2023-01-03 08:57:41,2608.22,Failed,Electronics,Tablet,South,Wallet,USR00558
TXN0000316,2023-01-03 08:59:44,15157.75,Failed,Electronics,Mobile,South,Net Banking,USR07580
TXN0000317,2023-01-03 09:07:35,3505.47,Failed,Entertainment,Tablet,North,Credit Card,USR04213
TXN0000318,2023-01-03 09:09:16,4844.35,Success,Food & Dining,Mobile,Central,Debit Card,USR00765
TXN0000319,2023-01-03 09:13:19,568.5,Success,Food & Dining,Desktop,East,UPI,USR01395
TXN0000320,2023-01-03 09:13:59,2824.06,Success,Utilities,Mobile,South,UPI,USR06999
TXN0000321,2023-01-03 09:39:16,9337.64,Success,Retail,Mobile,West,Wallet,USR08374
TXN0000322,2023-01-03 09:45:57,1368.47,Success,Travel,Tablet,South,UPI,USR01907
TXN0000323,2023-01-03 09:52:03,1799.03,Success,Electronics,Mobile,South,Wallet,USR08631
TXN0000324,2023-01-03 10:09:55,4520.76,Success,Utilities,Mobile,South,Credit Card,USR06567
TXN0000325,2023-01-03 10:21:10,11338.58,Success,Travel,Mobile,East,UPI,USR01724
TXN0000326,2023-01-03 10:23:16,7511.94,Failed,Retail,Mobile,West,Credit Card,USR09131
TXN0000327,2023-01-03 10:39:40,394.97,Success,Electronics,Mobile,South,UPI,USR02926
TXN0000328,2023-01-03 10:42:16,2707.73,Success,Entertainment,Desktop,North,Debit Card,USR07409
TXN0000329,2023-01-03 10:48:30,873.36,Success,Entertainment,Mobile,South,Credit Card,USR08114
TXN0000330,2023-01-03 11:15:23,1229.66,Success,Utilities,Tablet,West,UPI,USR02222
TXN0000331,2023-01-03 11:18:23,378.4,Success,Healthcare,Desktop,Central,UPI,USR07481
TXN0000332,2023-01-03 11:28:23,1313.36,Success,Electronics,Desktop,South,Wallet,USR09724
TXN0000333,2023-01-03 11:35:27,651.44,Success,Retail,Desktop,East,Wallet,USR09774
TXN0000334,2023-01-03 11:40:38,1491.63,Success,Food & Dining,Desktop,North,UPI,USR04296
TXN0000335,2023-01-03 11:45:31,3265.26,Success,Food & Dining,Mobile,East,UPI,USR04686
TXN0000336,2023-01-03 11:46:26,2537.89,Success,Retail,Mobile,North,Credit Card,USR09418
TXN0000337,2023-01-03 11:49:20,5230.29,Failed,Electronics,Mobile,West,UPI,USR06121
TXN0000338,2023-01-03 12:03:29,1007.91,Success,Utilities,Mobile,South,Credit Card,USR01413
TXN0000339,2023-01-03 12:05:00,238.1,Success,Electronics,Mobile,East,UPI,USR00815
TXN0000340,2023-01-03 12:07:41,12283.82,Success,Entertainment,Mobile,Central,Wallet,USR00228
TXN0000341,2023-01-03 12:09:01,3489.27,Success,Electronics,Mobile,East,Credit Card,USR01740
TXN0000342,2023-01-03 12:13:23,3689.45,Success,Utilities,Mobile,South,UPI,USR07317
TXN0000343,2023-01-03 12:15:56,3453.53,Success,Food & Dining,Mobile,South,Credit Card,USR05332
TXN0000344,2023-01-03 12:28:35,2463.6,Success,Utilities,Desktop,West,Net Banking,USR08209
TXN0000345,2023-01-03 12:33:52,5942.07,Success,Food & Dining,Mobile,North,UPI,USR06855
TXN0000346,2023-01-03 12:53:49,822.55,Success,Food & Dining,Mobile,South,Credit Card,USR08642
TXN0000347,2023-01-03 13:02:15,4660.68,Success,Utilities,Tablet,South,Net Banking,USR04535
TXN0000348,2023-01-03 13:05:49,2771.87,Success,Travel,Mobile,East,Wallet,USR05797
TXN0000349,2023-01-03 13:12:20,2117.13,Success,Travel,Desktop,East,Credit Card,USR06930
TXN0000350,2023-01-03 13:13:51,1003.85,Success,Utilities,Desktop,East,Debit Card,USR06439
TXN0000351,2023-01-03 13:18:45,2443.27,Failed,Retail,Desktop,Central,Credit Card,USR02823
TXN0000352,2023-01-03 13:42:56,1408.4,Success,Electronics,Mobile,North,Credit Card,USR04427
TXN0000353,2023-01-03 13:51:53,5051.08,Success,Food & Dining,Mobile,North,UPI,USR02113
TXN0000354,2023-01-03 14:03:18,1038.29,Success,Travel,Mobile,North,Debit Card,USR07572
TXN0000355,2023-01-03 14:06:15,524.99,Success,Travel,Mobile,North,Net Banking,USR08533
TXN0000356,2023-01-03 14:06:30,3561.57,Failed,Electronics,Desktop,East,Credit Card,USR09178
TXN0000357,2023-01-03 14:16:56,22667.4,Success,Entertainment,Desktop,West,Net Banking,USR01606
TXN0000358,2023-01-03 14:18:25,2459.04,Failed,Retail,Desktop,East,Debit Card,USR07384
TXN0000359,2023-01-03 14:18:46,1519.55,Success,Utilities,Mobile,West,Credit Card,USR03760
TXN0000360,2023-01-03 14:23:14,15463.26,Success,Retail,Desktop,North,Credit Card,USR09724
TXN0000361,2023-01-03 14:28:39,3138.24,Success,Food & Dining,Desktop,South,Debit Card,USR03255
TXN0000362,2023-01-03 14:29:00,1513.2,Success,Electronics,Desktop,Central,UPI,USR06238
TXN0000363,2023-01-03 14:44:00,14170.61,Success,Healthcare,Mobile,Central,UPI,USR04149
TXN0000364,2023-01-03 14:49:40,746.17,Success,Food & Dining,Desktop,North,Wallet,USR08952
TXN0000365,2023-01-03 14:54:00,1212.1,Success,Healthcare,Mobile,Central,Wallet,USR08908
TXN0000366,2023-01-03 14:55:15,2716.25,Success,Utilities,Mobile,East,Wallet,USR02973
TXN0000367,2023-01-03 14:55:25,53675.19,Success,Retail,Mobile,South,Debit Card,USR05537
TXN0000368,2023-01-03 14:55:59,595.41,Success,Utilities,Mobile,South,Debit Card,USR02925
TXN0000369,2023-01-03 14:58:02,463.62,Success,Electronics,Mobile,South,Wallet,USR03369
TXN0000370,2023-01-03 15:21:36,2372.47,Success,Retail,Tablet,North,Wallet,USR06117
TXN0000371,2023-01-03 15:22:20,10801.8,Success,Utilities,Desktop,North,Credit Card,USR04372
TXN0000372,2023-01-03 15:36:53,5345.67,Success,Electronics,Mobile,East,Debit Card,USR07836
TXN0000373,2023-01-03 15:38:30,806.18,Success,Entertainment,Mobile,North,Credit Card,USR07873
TXN0000374,2023-01-03 16:15:50,455.55,Success,Retail,Mobile,Central,UPI,USR06799
TXN0000375,2023-01-03 16:17:29,823.55,Success,Food & Dining,Mobile,West,Credit Card,USR00020
TXN0000376,2023-01-03 16:30:07,2049.15,Success,Retail,Desktop,South,Debit Card,USR00772
TXN0000377,2023-01-03 16:43:50,2634.25,Success,Travel,Mobile,Central,Credit Card,USR01180
TXN0000378,2023-01-03 16:51:32,1352.79,Failed,Electronics,Tablet,East,UPI,USR02416
TXN0000379,2023-01-03 17:01:04,1313.06,Success,Food & Dining,Mobile,South,UPI,USR06105
TXN0000380,2023-01-03 17:03:47,1300.61,Success,Electronics,Mobile,West,Credit Card,USR07375
TXN0000381,2023-01-03 17:18:39,3735.82,Success,Retail,Tablet,South,Credit Card,USR08946
TXN0000382,2023-01-03 17:20:10,2747.44,Success,Electronics,Mobile,North,Credit Card,USR01448
TXN0000383,2023-01-03 17:21:00,3815.43,Success,Entertainment,Desktop,Central,UPI,USR08160
TXN0000384,2023-01-03 17:22:02,2725.98,Success,Retail,Desktop,West,Credit Card,USR03725
TXN0000385,2023-01-03 17:24:25,191.76,Success,Electronics,Desktop,North,Credit Card,USR08377
TXN0000386,2023-01-03 17:26:28,1831.48,Success,Food & Dining,Mobile,West,Credit Card,USR06900
TXN0000387,2023-01-03 17:35:33,809.27,Success,Travel,Mobile,South,Debit Card,USR01401
TXN0000388,2023-01-03 17:50:54,12066.34,Success,Healthcare,Mobile,East,Debit Card,USR03383
TXN0000389,2023-01-03 18:02:54,456.58,Success,Electronics,Desktop,West,Net Banking,USR02064
TXN0000390,2023-01-03 18:07:00,182.26,Success,Utilities,Desktop,Central,Credit Card,USR06404
TXN0000391,2023-01-03 18:09:06,4668.02,Success,Retail,Mobile,North,Credit Card,USR07659
TXN0000392,2023-01-03 18:11:16,2428.16,Success,Utilities,Tablet,South,Debit Card,USR06909
TXN0000393,2023-01-03 18:17:23,2134.26,Success,Retail,Mobile,North,Credit Card,USR00467
TXN0000394,2023-01-03 18:30:32,2939.31,Success,Food & Dining,Mobile,South,UPI,USR00937
TXN0000395,2023-01-03 18:32:00,1619.33,Success,Utilities,Desktop,West,Credit Card,USR07170
TXN0000396,2023-01-03 18:36:56,1040.32,Success,Utilities,Mobile,North,UPI,USR08546
TXN0000397,2023-01-03 18:39:05,2208.94,Failed,Travel,Mobile,East,UPI,USR05360
TXN0000398,2023-01-03 19:02:18,506.11,Failed,Electronics,Tablet,East,Credit Card,USR06734
TXN0000399,2023-01-03 19:17:53,10710.05,Success,Travel,Mobile,West,UPI,USR02951
TXN0000400,2023-01-03 19:18:22,826.57,Success,Food & Dining,Desktop,West,Debit Card,USR00837
TXN0000401,2023-01-03 19:23:12,420.53,Success,Utilities,Mobile,West,UPI,USR07908
TXN0000402,2023-01-03 19:25:00,2878.75,Success,Food & Dining,Mobile,South,Credit Card,USR06733
TXN0000403,2023-01-03 19:25:41,670.51,Failed,Utilities,Mobile,East,UPI,USR06287
TXN0000404,2023-01-03 19:26:13,7583.24,Success,Retail,Mobile,North,Debit Card,USR01381
TXN0000405,2023-01-03 19:26:47,165.08,Success,Healthcare,Desktop,North,UPI,USR05359
TXN0000406,2023-01-03 19:38:11,249.64,Success,Travel,Desktop,East,Credit Card,USR00589
TXN0000407,2023-01-03 19:50:14,1156.85,Success,Retail,Desktop,East,UPI,USR08611
TXN0000408,2023-01-03 19:55:46,2114.14,Success,Travel,Mobile,East,Credit Card,USR02481
TXN0000409,2023-01-03 19:57:08,744.58,Success,Travel,Desktop,East,UPI,USR09670
TXN0000410,2023-01-03 20:01:37,1313.75,Success,Retail,Desktop,West,Credit Card,USR02230
TXN0000411,2023-01-03 20:33:16,14402.27,Success,Electronics,Mobile,South,Credit Card,USR08696
TXN0000412,2023-01-03 20:40:33,779.54,Success,Utilities,Tablet,Central,UPI,USR07269
TXN0000413,2023-01-03 20:40:40,261.9,Success,Retail,Mobile,West,UPI,USR07678
TXN0000414,2023-01-03 20:48:58,1366.78,Success,Healthcare,Mobile,East,Wallet,USR00263
TXN0000415,2023-01-03 21:08:47,464.58,Success,Healthcare,Mobile,West,UPI,USR04351
TXN0000416,2023-01-03 21:14:53,3603.62,Success,Electronics,Mobile,East,UPI,USR00427
TXN0000417,2023-01-03 21:20:21,3282.54,Success,Food & Dining,Mobile,East,Credit Card,USR04747
TXN0000418,2023-01-03 21:25:39,1540.44,Success,Utilities,Tablet,Central,UPI,USR04840
TXN0000419,2023-01-03 21:26:12,2845.35,Success,Electronics,Tablet,North,Credit Card,USR03167
TXN0000420,2023-01-03 21:26:56,501.06,Success,Food & Dining,Mobile,West,Debit Card,USR01743
TXN0000421,2023-01-03 22:01:09,5615.97,Success,Food & Dining,Mobile,North,UPI,USR06113
TXN0000422,2023-01-03 22:21:08,915.34,Success,Electronics,Mobile,South,Credit Card,USR03447
TXN0000423,2023-01-03 22:34:51,13557.5,Success,Food & Dining,Desktop,South,UPI,USR01752
TXN0000424,2023-01-03 22:55:56,1227.03,Success,Utilities,Mobile,West,UPI,USR01845
TXN0000425,2023-01-03 23:01:01,1053.05,Success,Electronics,Tablet,South,Net Banking,USR01827
TXN0000426,2023-01-03 23:02:22,1428.08,Success,Retail,Tablet,South,Wallet,USR03462
TXN0000427,2023-01-03 23:39:06,3650.43,Success,Retail,Mobile,South,Debit Card,USR07122
TXN0000428,2023-01-04 00:00:42,10253.59,Success,Electronics,Mobile,North,UPI,USR07938
TXN0000429,2023-01-04 00:04:56,2776.76,Success,Electronics,Mobile,West,Debit Card,USR00206
TXN0000430,2023-01-04 00:10:36,23485.69,Failed,Travel,Desktop,North,Credit Card,USR08029
TXN0000431,2023-01-04 00:19:17,674.35,Success,Travel,Mobile,West,Credit Card,USR07721
TXN0000432,2023-01-04 00:31:23,1414.79,Success,Food & Dining,Mobile,North,UPI,USR08700
TXN0000433,2023-01-04 01:00:54,478.35,Success,Electronics,Mobile,Central,Debit Card,USR03717
TXN0000434,2023-01-04 01:29:55,987.6,Success,Food & Dining,Desktop,East,UPI,USR00560
TXN0000435,2023-01-04 02:38:24,818.78,Failed,Food & Dining,Tablet,South,Debit Card,USR01613
TXN0000436,2023-01-04 02:54:39,310.99,Failed,Utilities,Tablet,Central,UPI,USR02505
TXN0000437,2023-01-04 03:41:19,5553.89,Success,Entertainment,Mobile,Central,Net Banking,USR07108
TXN0000438,2023-01-04 03:47:23,3677.06,Failed,Retail,Mobile,North,Net Banking,USR00401
TXN0000439,2023-01-04 04:10:00,1119.0,Failed,Entertainment,Desktop,East,UPI,USR02753
TXN0000440,2023-01-04 04:32:44,2657.71,Success,Retail,Desktop,West,Credit Card,USR08098
TXN0000441,2023-01-04 04:34:25,1101.01,Success,Food & Dining,Mobile,North,UPI,USR01399
TXN0000442,2023-01-04 06:13:37,1381.53,Success,Electronics,Desktop,East,Debit Card,USR04552
TXN0000443,2023-01-04 06:16:54,3317.59,Success,Retail,Mobile,North,Net Banking,USR04872
TXN0000444,2023-01-04 07:04:45,1771.78,Failed,Travel,Mobile,South,Credit Card,USR09836
TXN0000445,2023-01-04 07:07:41,1845.2,Failed,Retail,Mobile,Central,Credit Card,USR05335
TXN0000446,2023-01-04 07:07:52,182.32,Success,Food & Dining,Tablet,West,UPI,USR00019
TXN0000447,2023-01-04 07:08:41,4841.7,Success,Electronics,Mobile,West,UPI,USR00761
TXN0000448,2023-01-04 07:28:07,8639.22,Failed,Food & Dining,Tablet,East,UPI,USR02349
TXN0000449,2023-01-04 07:31:51,6195.36,Success,Electronics,Desktop,South,Credit Card,USR08727
TXN0000450,2023-01-04 07:50:21,953.22,Success,Entertainment,Tablet,West,UPI,USR01168
TXN0000451,2023-01-04 07:50:27,5839.15,Failed,Travel,Tablet,West,Credit Card,USR03391
TXN0000452,2023-01-04 07:56:02,3037.61,Success,Travel,Mobile,Central,Credit Card,USR05880
TXN0000453,2023-01-04 08:07:58,640.09,Failed,Food & Dining,Desktop,Central,Credit Card,USR05858
TXN0000454,2023-01-04 08:08:56,1258.03,Success,Healthcare,Mobile,West,UPI,USR06310
TXN0000455,2023-01-04 08:10:53,1603.68,Success,Travel,Desktop,North,Net Banking,USR00609
TXN0000456,2023-01-04 08:15:00,110.23,Success,Retail,Mobile,South,Credit Card,USR05262
TXN0000457,2023-01-04 08:18:49,2283.56,Failed,Electronics,Mobile,Central,UPI,USR05441
TXN0000458,2023-01-04 08:25:12,469.73,Success,Travel,Desktop,East,Debit Card,USR05438
TXN0000459,2023-01-04 08:37:08,509.31,Success,Electronics,Tablet,South,Debit Card,USR09412
TXN0000460,2023-01-04 09:00:15,2180.33,Success,Food & Dining,Desktop,Central,UPI,USR08092
TXN0000461,2023-01-04 09:03:49,1195.8,Success,Travel,Mobile,Central,Debit Card,USR09235
TXN0000462,2023-01-04 09:03:56,544.62,Success,Travel,Desktop,West,UPI,USR09119
TXN0000463,2023-01-04 09:24:52,2169.86,Success,Travel,Mobile,East,Credit Card,USR09344
TXN0000464,2023-01-04 09:30:54,645.42,Success,Food & Dining,Mobile,South,Debit Card,USR06829
TXN0000465,2023-01-04 09:31:46,643.38,Success,Electronics,Mobile,North,Credit Card,USR03876
TXN0000466,2023-01-04 09:36:39,7419.02,Success,Food & Dining,Desktop,North,Credit Card,USR00708
TXN0000467,2023-01-04 09:37:07,2191.24,Success,Electronics,Mobile,East,UPI,USR04566
TXN0000468,2023-01-04 09:40:03,2688.31,Success,Retail,Tablet,North,Net Banking,USR06920
TXN0000469,2023-01-04 09:51:20,11861.19,Success,Food & Dining,Desktop,Central,Credit Card,USR09010
TXN0000470,2023-01-04 09:56:21,1367.7,Success,Utilities,Desktop,West,UPI,USR00641
TXN0000471,2023-01-04 10:06:31,844.86,Success,Food & Dining,Mobile,South,Net Banking,USR05394
TXN0000472,2023-01-04 10:16:30,860.78,Success,Healthcare,Desktop,South,Credit Card,USR07752
TXN0000473,2023-01-04 10:17:39,16659.07,Success,Electronics,Mobile,West,UPI,USR03583
TXN0000474,2023-01-04 10:30:08,1612.66,Success,Travel,Mobile,West,UPI,USR04591
TXN0000475,2023-01-04 10:31:16,591.87,Success,Travel,Mobile,West,UPI,USR00139
TXN0000476,2023-01-04 10:39:45,2121.85,Success,Food & Dining,Mobile,West,UPI,USR07744
TXN0000477,2023-01-04 10:40:04,856.96,Success,Retail,Mobile,North,Credit Card,USR07395
TXN0000478,2023-01-04 10:43:51,1105.42,Success,Utilities,Desktop,West,Credit Card,USR00727
TXN0000479,2023-01-04 10:48:04,12769.65,Success,Travel,Mobile,South,Net Banking,USR00914
TXN0000480,2023-01-04 10:55:23,2103.75,Success,Entertainment,Mobile,North,Net Banking,USR03250
TXN0000481,2023-01-04 11:02:46,389.62,Success,Food & Dining,Tablet,West,Debit Card,USR00299
TXN0000482,2023-01-04 11:03:06,1065.9,Success,Healthcare,Mobile,East,Debit Card,USR06044
TXN0000483,2023-01-04 11:06:05,196.04,Success,Healthcare,Mobile,North,Credit Card,USR05347
TXN0000484,2023-01-04 11:09:01,727.46,Success,Utilities,Desktop,Central,UPI,USR01263
TXN0000485,2023-01-04 11:19:06,6022.35,Success,Electronics,Desktop,South,Credit Card,USR06347
TXN0000486,2023-01-04 11:25:17,759.3,Success,Electronics,Desktop,South,Debit Card,USR07333
TXN0000487,2023-01-04 11:28:42,43083.43,Success,Entertainment,Mobile,West,UPI,USR09275
TXN0000488,2023-01-04 11:29:06,78.6,Success,Healthcare,Desktop,West,Credit Card,USR03141
TXN0000489,2023-01-04 11:31:26,1062.03,Success,Food & Dining,Mobile,East,Debit Card,USR08220
TXN0000490,2023-01-04 11:34:53,2070.34,Success,Utilities,Tablet,West,UPI,USR06691
TXN0000491,2023-01-04 11:37:22,1944.8,Success,Food & Dining,Mobile,West,UPI,USR09143
TXN0000492,2023-01-04 11:48:01,3553.74,Success,Food & Dining,Desktop,South,Debit Card,USR05577
TXN0000493,2023-01-04 11:48:05,1300.49,Success,Retail,Desktop,South,Debit Card,USR06097
TXN0000494,2023-01-04 11:53:17,8133.55,Success,Utilities,Mobile,East,UPI,USR09406
TXN0000495,2023-01-04 11:55:20,413.38,Failed,Retail,Mobile,Central,Wallet,USR06757
TXN0000496,2023-01-04 11:55:22,1358.96,Success,Electronics,Desktop,Central,Wallet,USR03783
TXN0000497,2023-01-04 12:05:46,474.73,Success,Utilities,Mobile,Central,Debit Card,USR08928
TXN0000498,2023-01-04 12:07:30,998.25,Failed,Entertainment,Mobile,North,UPI,USR04274
TXN0000499,2023-01-04 12:11:44,1328.08,Success,Retail,Tablet,North,UPI,USR04387
TXN0000500,2023-01-04 12:12:26,3798.03,Failed,Retail,Desktop,Central,Credit Card,USR00149
TXN0000501,2023-01-04 12:15:04,535.92,Success,Food & Dining,Mobile,West,UPI,USR08770
TXN0000502,2023-01-04 12:17:38,1294.64,Success,Electronics,Mobile,North,Net Banking,USR01777
TXN0000503,2023-01-04 12:19:16,1854.02,Success,Utilities,Tablet,South,UPI,USR00423
TXN0000504,2023-01-04 12:24:40,2149.52,Success,Entertainment,Mobile,West,Credit Card,USR00223
TXN0000505,2023-01-04 12:24:44,476.53,Success,Food & Dining,Mobile,North,Wallet,USR07979
TXN0000506,2023-01-04 12:29:39,2392.92,Failed,Utilities,Mobile,West,UPI,USR04590
TXN0000507,2023-01-04 12:43:28,7335.43,Success,Food & Dining,Tablet,Central,Debit Card,USR08610
TXN0000508,2023-01-04 12:48:49,7230.98,Success,Utilities,Mobile,East,UPI,USR03495
TXN0000509,2023-01-04 12:49:57,1295.07,Success,Retail,Mobile,North,Credit Card,USR05376
TXN0000510,2023-01-04 13:06:32,3372.54,Success,Retail,Mobile,South,Debit Card,USR04698
