transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id,hour,day_of_week,day_name,month,month_name,year,date,is_weekend,is_night,log_amount,amount_bucket,is_failed,transactions_per_user,user_failure_rate,user_type
TXN0000127,2023-01-01 21:09:21,1695.57,Success,Healthcare,Desktop,North,Debit Card,USR04795,21,6,Sunday,1,Jan,2023,2023-01-01,1,0,7.436363844793628,Medium (1K-10K),0,7,0.0,New
TXN0000128,2023-01-01 21:10:02,2573.35,Success,Electronics,Mobile,North,Credit Card,USR00982,21,6,Sunday,1,Jan,2023,2023-01-01,1,0,7.853352354048266,Medium (1K-10K),0,12,0.08333333333333333,New
TXN0000129,2023-01-01 21:14:33,3669.09,Success,Electronics,Mobile,Central,Net Banking,USR03642,21,6,Sunday,1,Jan,2023,2023-01-01,1,0,8.207971463908692,Medium (1K-10K),0,12,0.08333333333333333,New
TXN0000130,2023-01-01 21:33:10,670.99,Success,Retail,Desktop,Central,Debit Card,USR04067,21,6,Sunday,1,Jan,2023,2023-01-01,1,0,6.510243459460046,Low (<1K),0,9,0.1111111111111111,New
TXN0000131,2023-01-01 21:41:31,657.52,Failed,Retail,Mobile,West,Credit Card,USR04286,21,6,Sunday,1,Jan,2023,2023-01-01,1,0,6.489994892779821,Low (<1K),1,12,0.3333333333333333,New
TXN0000132,2023-01-01 21:54:10,11481.07,Success,Travel,Desktop,South,Credit Card,USR09895,21,6,Sunday,1,Jan,2023,2023-01-01,1,0,9.348541967207867,High (10K-50K),0,11,0.0,New
TXN0000133,2023-01-01 22:00:21,1843.41,Success,Utilities,Mobile,Central,Credit Card,USR02554,22,6,Sunday,1,Jan,2023,2023-01-01,1,0,7.519914722135246,Medium (1K-10K),0,14,0.2857142857142857,New
TXN0000134,2023-01-01 22:04:48,2189.09,Success,Utilities,Desktop,North,Net Banking,USR04862,22,6,Sunday,1,Jan,2023,2023-01-01,1,0,7.691697917856545,Medium (1K-10K),0,12,0.0,New
TXN0000135,2023-01-01 22:15:53,754.31,Success,Food & Dining,Mobile,West,UPI,USR09797,22,6,Sunday,1,Jan,2023,2023-01-01,1,0,6.627128261004033,Low (<1K),0,9,0.2222222222222222,New
TXN0000136,2023-01-01 22:33:23,601.41,Failed,Retail,Mobile,West,Credit Card,USR06263,22,6,Sunday,1,Jan,2023,2023-01-01,1,0,6.4009382766135055,Low (<1K),1,10,0.5,New
TXN0000137,2023-01-01 22:51:06,915.06,Success,Utilities,Mobile,South,UPI,USR00871,22,6,Sunday,1,Jan,2023,2023-01-01,1,0,6.820081864712362,Low (<1K),0,11,0.36363636363636365,New
TXN0000138,2023-01-01 22:57:48,7590.38,Success,Utilities,Desktop,East,Wallet,USR08931,22,6,Sunday,1,Jan,2023,2023-01-01,1,0,8.934768672044571,Medium (1K-10K),0,7,0.14285714285714285,New
TXN0000139,2023-01-01 23:22:51,856.97,Success,Food & Dining,Mobile,East,UPI,USR03703,23,6,Sunday,1,Jan,2023,2023-01-01,1,0,6.754569133841706,Low (<1K),0,12,0.08333333333333333,New
TXN0000140,2023-01-01 23:27:42,1361.31,Success,Electronics,Mobile,West,Credit Card,USR08275,23,6,Sunday,1,Jan,2023,2023-01-01,1,0,7.216937067272124,Medium (1K-10K),0,10,0.1,New
TXN0000141,2023-01-01 23:32:21,12520.12,Success,Retail,Mobile,North,UPI,USR09779,23,6,Sunday,1,Jan,2023,2023-01-01,1,0,9.435172097522072,High (10K-50K),0,12,0.08333333333333333,New
TXN0000142,2023-01-01 23:39:12,23480.2,Success,Food & Dining,Mobile,North,Debit Card,USR02538,23,6,Sunday,1,Jan,2023,2023-01-01,1,0,10.063955379961481,High (10K-50K),0,9,0.0,New
TXN0000143,2023-01-01 23:51:07,311.07,Success,Entertainment,Mobile,East,Credit Card,USR05993,23,6,Sunday,1,Jan,2023,2023-01-01,1,0,5.74322752161913,Low (<1K),0,15,0.3333333333333333,Returning
TXN0000144,2023-01-01 23:57:48,141.07,Success,Food & Dining,Desktop,South,UPI,USR08237,23,6,Sunday,1,Jan,2023,2023-01-01,1,0,4.956319893883986,Low (<1K),0,8,0.0,New
TXN0000145,2023-01-02 00:04:36,768.88,Success,Retail,Mobile,West,UPI,USR03542,0,0,Monday,1,Jan,2023,2023-01-02,0,1,6.646234658546923,Low (<1K),0,10,0.0,New
TXN0000146,2023-01-02 00:14:01,559.13,Failed,Electronics,Mobile,North,UPI,USR07494,0,0,Monday,1,Jan,2023,2023-01-02,0,1,6.3281688996453545,Low (<1K),1,9,0.4444444444444444,New
TXN0000147,2023-01-02 00:24:07,3205.22,Success,Retail,Tablet,North,Debit Card,USR09240,0,0,Monday,1,Jan,2023,2023-01-02,0,1,8.072847952150159,Medium (1K-10K),0,11,0.2727272727272727,New
TXN0000148,2023-01-02 00:29:55,1778.82,Failed,Travel,Mobile,North,Debit Card,USR02699,0,0,Monday,1,Jan,2023,2023-01-02,0,1,7.48426751457729,Medium (1K-10K),1,11,0.36363636363636365,New
TXN0000149,2023-01-02 00:33:59,1548.24,Success,Food & Dining,Desktop,South,UPI,USR03281,0,0,Monday,1,Jan,2023,2023-01-02,0,1,7.345519767085222,Medium (1K-10K),0,9,0.2222222222222222,New
TXN0000150,2023-01-02 00:46:56,5181.23,Success,Electronics,Mobile,North,UPI,USR09560,0,0,Monday,1,Jan,2023,2023-01-02,0,1,8.552990744544662,Medium (1K-10K),0,12,0.08333333333333333,New
TXN0000151,2023-01-02 02:05:39,140.69,Success,Electronics,Mobile,South,Credit Card,USR00906,2,0,Monday,1,Jan,2023,2023-01-02,0,1,4.953641572576135,Low (<1K),0,11,0.2727272727272727,New
TXN0000152,2023-01-02 02:48:48,861.17,Success,Travel,Mobile,South,UPI,USR00355,2,0,Monday,1,Jan,2023,2023-01-02,0,1,6.75945246699648,Low (<1K),0,8,0.0,New
TXN0000153,2023-01-02 02:54:42,1572.19,Success,Retail,Tablet,South,Credit Card,USR06911,2,0,Monday,1,Jan,2023,2023-01-02,0,1,7.360860684066565,Medium (1K-10K),0,12,0.25,New
TXN0000154,2023-01-02 04:10:41,6238.72,Success,Utilities,Mobile,North,Debit Card,USR01744,4,0,Monday,1,Jan,2023,2023-01-02,0,1,8.738690588561832,Medium (1K-10K),0,16,0.1875,Returning
TXN0000155,2023-01-02 04:28:25,1685.21,Success,Utilities,Desktop,East,Wallet,USR09329,4,0,Monday,1,Jan,2023,2023-01-02,0,1,7.430238685965593,Medium (1K-10K),0,12,0.16666666666666666,New
TXN0000156,2023-01-02 04:37:21,2961.51,Success,Utilities,Tablet,South,Credit Card,USR05042,4,0,Monday,1,Jan,2023,2023-01-02,0,1,7.993792160965116,Medium (1K-10K),0,8,0.0,New
TXN0000157,2023-01-02 04:42:55,1223.32,Success,Retail,Mobile,East,Debit Card,USR03916,4,0,Monday,1,Jan,2023,2023-01-02,0,1,7.110140866811833,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0000158,2023-01-02 04:48:18,1716.91,Success,Food & Dining,Mobile,South,Debit Card,USR08543,4,0,Monday,1,Jan,2023,2023-01-02,0,1,7.448863714676055,Medium (1K-10K),0,15,0.0,Returning
TXN0000159,2023-01-02 04:49:05,1272.03,Success,Food & Dining,Mobile,West,Credit Card,USR09214,4,0,Monday,1,Jan,2023,2023-01-02,0,1,7.149155164658357,Medium (1K-10K),0,13,0.0,New
TXN0000160,2023-01-02 04:59:19,1371.91,Success,Retail,Desktop,East,Credit Card,USR07039,4,0,Monday,1,Jan,2023,2023-01-02,0,1,7.224687853728733,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0000161,2023-01-02 05:13:31,1979.58,Success,Electronics,Mobile,Central,Credit Card,USR02793,5,0,Monday,1,Jan,2023,2023-01-02,0,1,7.591145010086102,Medium (1K-10K),0,16,0.1875,Returning
TXN0000162,2023-01-02 05:19:39,10255.68,Failed,Healthcare,Mobile,West,UPI,USR05594,5,0,Monday,1,Jan,2023,2023-01-02,0,1,9.235684479614633,High (10K-50K),1,9,0.3333333333333333,New
TXN0000163,2023-01-02 05:32:32,2972.3,Success,Travel,Desktop,West,Credit Card,USR08596,5,0,Monday,1,Jan,2023,2023-01-02,0,1,7.9974277260807725,Medium (1K-10K),0,10,0.2,New
TXN0000164,2023-01-02 05:41:02,1412.86,Success,Food & Dining,Mobile,North,UPI,USR07811,5,0,Monday,1,Jan,2023,2023-01-02,0,1,7.254078831653724,Medium (1K-10K),0,8,0.125,New
TXN0000165,2023-01-02 05:56:13,3474.92,Success,Retail,Desktop,South,Credit Card,USR04738,5,0,Monday,1,Jan,2023,2023-01-02,0,1,8.153614471160711,Medium (1K-10K),0,10,0.2,New
TXN0000166,2023-01-02 06:15:23,2249.87,Success,Food & Dining,Tablet,South,Credit Card,USR03044,6,0,Monday,1,Jan,2023,2023-01-02,0,0,7.719072087128842,Medium (1K-10K),0,11,0.0,New
TXN0000167,2023-01-02 06:44:34,3658.24,Success,Electronics,Mobile,South,Credit Card,USR06581,6,0,Monday,1,Jan,2023,2023-01-02,0,0,8.205010754559884,Medium (1K-10K),0,16,0.1875,Returning
TXN0000168,2023-01-02 06:45:31,1127.09,Success,Retail,Desktop,North,UPI,USR04438,6,0,Monday,1,Jan,2023,2023-01-02,0,0,7.028281216109215,Medium (1K-10K),0,20,0.4,Returning
TXN0000169,2023-01-02 06:52:49,3262.63,Success,Food & Dining,Mobile,Central,Debit Card,USR07298,6,0,Monday,1,Jan,2023,2023-01-02,0,0,8.090595351815374,Medium (1K-10K),0,11,0.18181818181818182,New
TXN0000170,2023-01-02 06:55:04,3334.38,Success,Food & Dining,Tablet,North,Net Banking,USR06337,6,0,Monday,1,Jan,2023,2023-01-02,0,0,8.112341894887196,Medium (1K-10K),0,9,0.2222222222222222,New
TXN0000171,2023-01-02 07:04:00,329.22,Success,Utilities,Desktop,East,Credit Card,USR06536,7,0,Monday,1,Jan,2023,2023-01-02,0,0,5.799759099003687,Low (<1K),0,12,0.08333333333333333,New
TXN0000172,2023-01-02 07:16:41,1138.93,Success,Utilities,Desktop,North,Wallet,USR03774,7,0,Monday,1,Jan,2023,2023-01-02,0,0,7.0387221359944965,Medium (1K-10K),0,10,0.3,New
TXN0000173,2023-01-02 07:37:39,1472.38,Success,Food & Dining,Tablet,North,UPI,USR09777,7,0,Monday,1,Jan,2023,2023-01-02,0,0,7.2953143601101615,Medium (1K-10K),0,16,0.25,Returning
TXN0000174,2023-01-02 08:00:24,1223.21,Success,Food & Dining,Mobile,West,Debit Card,USR00073,8,0,Monday,1,Jan,2023,2023-01-02,0,0,7.110051016983508,Medium (1K-10K),0,9,0.2222222222222222,New
TXN0000175,2023-01-02 08:25:02,526.14,Success,Utilities,Desktop,East,UPI,USR08007,8,0,Monday,1,Jan,2023,2023-01-02,0,0,6.267466167910371,Low (<1K),0,15,0.0,Returning
TXN0000176,2023-01-02 08:28:52,93.13,Success,Retail,Mobile,East,Net Banking,USR01304,8,0,Monday,1,Jan,2023,2023-01-02,0,0,4.544676805559129,Low (<1K),0,8,0.0,New
TXN0000177,2023-01-02 08:30:22,6209.2,Success,Healthcare,Mobile,Central,Credit Card,USR04426,8,0,Monday,1,Jan,2023,2023-01-02,0,0,8.733948380528082,Medium (1K-10K),0,16,0.1875,Returning
TXN0000178,2023-01-02 08:46:40,134.35,Success,Healthcare,Desktop,South,Debit Card,USR09812,8,0,Monday,1,Jan,2023,2023-01-02,0,0,4.90786401606031,Low (<1K),0,10,0.1,New
TXN0000179,2023-01-02 09:09:31,19424.57,Success,Entertainment,Desktop,East,Debit Card,USR02652,9,0,Monday,1,Jan,2023,2023-01-02,0,0,9.874345518434676,High (10K-50K),0,10,0.2,New
TXN0000180,2023-01-02 09:12:53,1361.46,Success,Travel,Desktop,East,UPI,USR04770,9,0,Monday,1,Jan,2023,2023-01-02,0,0,7.2170471683082855,Medium (1K-10K),0,10,0.1,New
TXN0000181,2023-01-02 09:20:24,811.74,Success,Food & Dining,Mobile,North,UPI,USR04711,9,0,Monday,1,Jan,2023,2023-01-02,0,0,6.700411255201831,Low (<1K),0,6,0.0,New
TXN0000182,2023-01-02 09:29:40,281.43,Success,Travel,Mobile,South,Credit Card,USR01685,9,0,Monday,1,Jan,2023,2023-01-02,0,0,5.643430732271454,Low (<1K),0,8,0.25,New
TXN0000183,2023-01-02 09:30:49,246.69,Success,Food & Dining,Tablet,South,UPI,USR03121,9,0,Monday,1,Jan,2023,2023-01-02,0,0,5.51217796426333,Low (<1K),0,8,0.125,New
TXN0000184,2023-01-02 09:37:34,620.15,Success,Healthcare,Mobile,Central,Credit Card,USR05287,9,0,Monday,1,Jan,2023,2023-01-02,0,0,6.431572598659686,Low (<1K),0,10,0.0,New
TXN0000185,2023-01-02 09:42:37,2272.96,Success,Utilities,Mobile,West,Debit Card,USR01572,9,0,Monday,1,Jan,2023,2023-01-02,0,0,7.729278084006257,Medium (1K-10K),0,7,0.0,New
TXN0000186,2023-01-02 09:43:42,9844.69,Success,Electronics,Desktop,Central,Debit Card,USR06618,9,0,Monday,1,Jan,2023,2023-01-02,0,0,9.194789074955535,Medium (1K-10K),0,10,0.1,New
TXN0000187,2023-01-02 09:52:56,281.74,Success,Retail,Mobile,Central,Credit Card,USR00805,9,0,Monday,1,Jan,2023,2023-01-02,0,0,5.644527747438887,Low (<1K),0,17,0.11764705882352941,Returning
TXN0000188,2023-01-02 09:59:40,2781.83,Success,Retail,Mobile,North,Debit Card,USR07887,9,0,Monday,1,Jan,2023,2023-01-02,0,0,7.931223674500217,Medium (1K-10K),0,12,0.25,New
TXN0000189,2023-01-02 10:03:24,196.17,Success,Entertainment,Mobile,West,UPI,USR01720,10,0,Monday,1,Jan,2023,2023-01-02,0,0,5.284066300778177,Low (<1K),0,15,0.06666666666666667,Returning
TXN0000190,2023-01-02 10:06:21,609.68,Success,Food & Dining,Mobile,West,Net Banking,USR04460,10,0,Monday,1,Jan,2023,2023-01-02,0,0,6.414573090388742,Low (<1K),0,9,0.1111111111111111,New
TXN0000191,2023-01-02 10:11:46,3304.1,Success,Retail,Tablet,North,Credit Card,USR01610,10,0,Monday,1,Jan,2023,2023-01-02,0,0,8.103222009014129,Medium (1K-10K),0,15,0.4666666666666667,Returning
TXN0000192,2023-01-02 10:14:08,533.56,Success,Electronics,Tablet,West,Credit Card,USR02089,10,0,Monday,1,Jan,2023,2023-01-02,0,0,6.281443978608446,Low (<1K),0,18,0.3333333333333333,Returning
TXN0000193,2023-01-02 10:14:25,11525.33,Success,Food & Dining,Mobile,East,Debit Card,USR03927,10,0,Monday,1,Jan,2023,2023-01-02,0,0,9.352389262508149,High (10K-50K),0,5,0.0,New
TXN0000194,2023-01-02 10:29:10,4472.79,Success,Utilities,Mobile,Central,UPI,USR03617,10,0,Monday,1,Jan,2023,2023-01-02,0,0,8.40599120308525,Medium (1K-10K),0,10,0.2,New
TXN0000195,2023-01-02 10:39:12,3277.16,Success,Food & Dining,Mobile,North,Wallet,USR04323,10,0,Monday,1,Jan,2023,2023-01-02,0,0,8.095037568362747,Medium (1K-10K),0,11,0.18181818181818182,New
TXN0000196,2023-01-02 10:43:36,925.57,Failed,Food & Dining,Mobile,North,UPI,USR02923,10,0,Monday,1,Jan,2023,2023-01-02,0,0,6.831489596028461,Low (<1K),1,9,0.2222222222222222,New
TXN0000197,2023-01-02 10:45:16,639.19,Success,Utilities,Tablet,South,UPI,USR03753,10,0,Monday,1,Jan,2023,2023-01-02,0,0,6.461765007295054,Low (<1K),0,13,0.15384615384615385,New
TXN0000198,2023-01-02 10:57:33,1045.08,Success,Healthcare,Desktop,South,Credit Card,USR03119,10,0,Monday,1,Jan,2023,2023-01-02,0,0,6.952805123535846,Medium (1K-10K),0,10,0.0,New
TXN0000199,2023-01-02 10:58:16,2440.35,Success,Retail,Tablet,East,UPI,USR00125,10,0,Monday,1,Jan,2023,2023-01-02,0,0,7.800306443973551,Medium (1K-10K),0,9,0.2222222222222222,New
TXN0000200,2023-01-02 11:03:03,2438.75,Failed,Electronics,Mobile,South,Wallet,USR04414,11,0,Monday,1,Jan,2023,2023-01-02,0,0,7.7996508540215705,Medium (1K-10K),1,13,0.3076923076923077,New
TXN0000201,2023-01-02 11:09:07,676.77,Success,Travel,Desktop,South,Credit Card,USR09343,11,0,Monday,1,Jan,2023,2023-01-02,0,0,6.518807997349504,Low (<1K),0,11,0.09090909090909091,New
TXN0000202,2023-01-02 11:16:23,756.34,Success,Retail,Tablet,South,UPI,USR00225,11,0,Monday,1,Jan,2023,2023-01-02,0,0,6.6298122939510895,Low (<1K),0,11,0.2727272727272727,New
TXN0000203,2023-01-02 11:19:03,282.26,Success,Food & Dining,Desktop,North,Debit Card,USR03800,11,0,Monday,1,Jan,2023,2023-01-02,0,0,5.64636520378625,Low (<1K),0,6,0.16666666666666666,New
TXN0000204,2023-01-02 11:26:33,27872.86,Success,Retail,Desktop,East,Credit Card,USR02274,11,0,Monday,1,Jan,2023,2023-01-02,0,0,10.235444611065134,High (10K-50K),0,18,0.2777777777777778,Returning
TXN0000205,2023-01-02 11:27:33,615.77,Success,Food & Dining,Mobile,West,Net Banking,USR07056,11,0,Monday,1,Jan,2023,2023-01-02,0,0,6.424496182933952,Low (<1K),0,12,0.25,New
TXN0000206,2023-01-02 11:27:35,239.51,Success,Healthcare,Tablet,East,Wallet,USR09391,11,0,Monday,1,Jan,2023,2023-01-02,0,0,5.48276166872297,Low (<1K),0,12,0.08333333333333333,New
TXN0000207,2023-01-02 11:27:46,91.36,Success,Retail,Tablet,South,UPI,USR02068,11,0,Monday,1,Jan,2023,2023-01-02,0,0,4.525693984486295,Low (<1K),0,11,0.18181818181818182,New
TXN0000208,2023-01-02 11:39:38,807.67,Success,Retail,Desktop,East,UPI,USR06657,11,0,Monday,1,Jan,2023,2023-01-02,0,0,6.695390922838932,Low (<1K),0,10,0.0,New
TXN0000209,2023-01-02 11:46:07,2943.09,Success,Healthcare,Mobile,Central,UPI,USR04183,11,0,Monday,1,Jan,2023,2023-01-02,0,0,7.987555050033668,Medium (1K-10K),0,15,0.13333333333333333,Returning
TXN0000210,2023-01-02 12:11:37,1594.33,Success,Electronics,Desktop,East,Credit Card,USR01601,12,0,Monday,1,Jan,2023,2023-01-02,0,0,7.374835890370529,Medium (1K-10K),0,11,0.09090909090909091,New
TXN0000211,2023-01-02 12:20:50,1441.13,Success,Travel,Mobile,North,UPI,USR01393,12,0,Monday,1,Jan,2023,2023-01-02,0,0,7.273876466347277,Medium (1K-10K),0,11,0.0,New
TXN0000212,2023-01-02 12:28:26,4339.62,Success,Food & Dining,Tablet,East,UPI,USR04471,12,0,Monday,1,Jan,2023,2023-01-02,0,0,8.375772474034198,Medium (1K-10K),0,11,0.09090909090909091,New
TXN0000213,2023-01-02 12:30:58,3641.94,Success,Entertainment,Desktop,East,Credit Card,USR06200,12,0,Monday,1,Jan,2023,2023-01-02,0,0,8.200546326930578,Medium (1K-10K),0,11,0.36363636363636365,New
TXN0000214,2023-01-02 12:41:03,615.17,Success,Electronics,Desktop,South,Debit Card,USR04094,12,0,Monday,1,Jan,2023,2023-01-02,0,0,6.423522899485667,Low (<1K),0,16,0.125,Returning
TXN0000215,2023-01-02 12:47:27,2471.86,Success,Food & Dining,Mobile,East,Credit Card,USR02756,12,0,Monday,1,Jan,2023,2023-01-02,0,0,7.813130654515776,Medium (1K-10K),0,15,0.26666666666666666,Returning
TXN0000216,2023-01-02 13:20:01,1964.95,Success,Travel,Desktop,North,UPI,USR07772,13,0,Monday,1,Jan,2023,2023-01-02,0,0,7.583730868033755,Medium (1K-10K),0,11,0.09090909090909091,New
TXN0000217,2023-01-02 13:35:11,888.08,Success,Travel,Desktop,South,UPI,USR06124,13,0,Monday,1,Jan,2023,2023-01-02,0,0,6.790187220216566,Low (<1K),0,16,0.0625,Returning
TXN0000218,2023-01-02 13:50:00,10046.9,Success,Food & Dining,Mobile,South,Credit Card,USR07376,13,0,Monday,1,Jan,2023,2023-01-02,0,0,9.215118936429157,High (10K-50K),0,7,0.14285714285714285,New
TXN0000219,2023-01-02 13:50:21,711.53,Success,Entertainment,Mobile,North,Net Banking,USR02461,13,0,Monday,1,Jan,2023,2023-01-02,0,0,6.568822016519562,Low (<1K),0,10,0.3,New
TXN0000220,2023-01-02 13:57:20,904.93,Success,Electronics,Mobile,Central,UPI,USR07187,13,0,Monday,1,Jan,2023,2023-01-02,0,0,6.808962040364907,Low (<1K),0,16,0.0,Returning
TXN0000221,2023-01-02 14:12:28,1021.37,Success,Entertainment,Mobile,North,Debit Card,USR09904,14,0,Monday,1,Jan,2023,2023-01-02,0,0,6.92987874046976,Medium (1K-10K),0,10,0.1,New
TXN0000222,2023-01-02 14:35:06,5497.37,Success,Travel,Mobile,Central,UPI,USR06123,14,0,Monday,1,Jan,2023,2023-01-02,0,0,8.612206963659817,Medium (1K-10K),0,12,0.0,New
TXN0000223,2023-01-02 14:39:09,6665.83,Success,Travel,Desktop,East,Credit Card,USR06736,14,0,Monday,1,Jan,2023,2023-01-02,0,0,8.804899763567898,Medium (1K-10K),0,14,0.14285714285714285,New
TXN0000224,2023-01-02 14:43:15,9141.19,Success,Food & Dining,Desktop,Central,UPI,USR00047,14,0,Monday,1,Jan,2023,2023-01-02,0,0,9.120655241874147,Medium (1K-10K),0,8,0.25,New
TXN0000225,2023-01-02 14:53:00,4578.47,Success,Travel,Desktop,West,Debit Card,USR03985,14,0,Monday,1,Jan,2023,2023-01-02,0,0,8.429338549888076,Medium (1K-10K),0,9,0.0,New
TXN0000226,2023-01-02 14:56:59,1603.76,Success,Food & Dining,Desktop,South,Wallet,USR03327,14,0,Monday,1,Jan,2023,2023-01-02,0,0,7.380729491672706,Medium (1K-10K),0,14,0.14285714285714285,New
TXN0000227,2023-01-02 14:57:03,5731.74,Failed,Retail,Mobile,South,Credit Card,USR06893,14,0,Monday,1,Jan,2023,2023-01-02,0,0,8.65394888040605,Medium (1K-10K),1,13,0.15384615384615385,New
TXN0000228,2023-01-02 14:57:49,2836.36,Success,Healthcare,Mobile,East,Credit Card,USR04028,14,0,Monday,1,Jan,2023,2023-01-02,0,0,7.950629321365391,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0000229,2023-01-02 14:59:00,1558.4,Success,Food & Dining,Mobile,East,Credit Card,USR00215,14,0,Monday,1,Jan,2023,2023-01-02,0,0,7.3520564108755,Medium (1K-10K),0,11,0.2727272727272727,New
TXN0000230,2023-01-02 15:07:59,1035.88,Success,Utilities,Mobile,South,Credit Card,USR00436,15,0,Monday,1,Jan,2023,2023-01-02,0,0,6.94397148311512,Medium (1K-10K),0,13,0.3076923076923077,New
TXN0000231,2023-01-02 15:24:34,1471.18,Success,Travel,Desktop,East,Credit Card,USR09370,15,0,Monday,1,Jan,2023,2023-01-02,0,0,7.294499574421608,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0000232,2023-01-02 15:27:40,1020.41,Failed,Utilities,Mobile,East,UPI,USR07137,15,0,Monday,1,Jan,2023,2023-01-02,0,0,6.928939304649267,Medium (1K-10K),1,8,0.125,New
TXN0000233,2023-01-02 15:40:35,2975.92,Success,Healthcare,Mobile,East,Debit Card,USR03275,15,0,Monday,1,Jan,2023,2023-01-02,0,0,7.9986444879640715,Medium (1K-10K),0,8,0.0,New
TXN0000234,2023-01-02 15:44:08,1400.85,Success,Food & Dining,Mobile,East,Wallet,USR00059,15,0,Monday,1,Jan,2023,2023-01-02,0,0,7.2455480718564305,Medium (1K-10K),0,15,0.0,Returning
TXN0000235,2023-01-02 15:53:10,3249.04,Failed,Retail,Mobile,West,Debit Card,USR04495,15,0,Monday,1,Jan,2023,2023-01-02,0,0,8.086422582940353,Medium (1K-10K),1,13,0.23076923076923078,New
TXN0000236,2023-01-02 15:56:32,3323.08,Success,Retail,Mobile,South,UPI,USR03535,15,0,Monday,1,Jan,2023,2023-01-02,0,0,8.108948223074412,Medium (1K-10K),0,13,0.0,New
TXN0000237,2023-01-02 15:59:58,1824.29,Failed,Food & Dining,Tablet,East,UPI,USR05866,15,0,Monday,1,Jan,2023,2023-01-02,0,0,7.50949415750226,Medium (1K-10K),1,14,0.14285714285714285,New
TXN0000238,2023-01-02 16:05:08,1052.06,Success,Retail,Desktop,East,Net Banking,USR05262,16,0,Monday,1,Jan,2023,2023-01-02,0,0,6.959455490567653,Medium (1K-10K),0,16,0.0,Returning
TXN0000239,2023-01-02 16:06:54,608.04,Failed,Electronics,Mobile,Central,Credit Card,USR08297,16,0,Monday,1,Jan,2023,2023-01-02,0,0,6.411883946997957,Low (<1K),1,15,0.13333333333333333,Returning
TXN0000240,2023-01-02 16:16:52,1588.43,Success,Travel,Mobile,North,UPI,USR07462,16,0,Monday,1,Jan,2023,2023-01-02,0,0,7.371130740375135,Medium (1K-10K),0,12,0.0,New
TXN0000241,2023-01-02 16:21:19,2571.22,Success,Retail,Desktop,South,UPI,USR07408,16,0,Monday,1,Jan,2023,2023-01-02,0,0,7.8525246182469015,Medium (1K-10K),0,10,0.0,New
TXN0000242,2023-01-02 16:24:28,351.48,Success,Travel,Mobile,South,Credit Card,USR07085,16,0,Monday,1,Jan,2023,2023-01-02,0,0,5.864993883054033,Low (<1K),0,15,0.2,Returning
TXN0000243,2023-01-02 16:25:48,214.15,Success,Food & Dining,Desktop,South,Debit Card,USR05483,16,0,Monday,1,Jan,2023,2023-01-02,0,0,5.371335459284609,Low (<1K),0,14,0.5,New
TXN0000244,2023-01-02 16:31:28,1561.05,Success,Electronics,Mobile,South,Debit Card,USR01307,16,0,Monday,1,Jan,2023,2023-01-02,0,0,7.3537543401305925,Medium (1K-10K),0,11,0.45454545454545453,New
TXN0000245,2023-01-02 16:36:26,617.6,Failed,Utilities,Mobile,North,Net Banking,USR01917,16,0,Monday,1,Jan,2023,2023-01-02,0,0,6.42745886025097,Low (<1K),1,12,0.4166666666666667,New
TXN0000246,2023-01-02 16:38:24,6069.31,Success,Retail,Desktop,Central,Credit Card,USR06664,16,0,Monday,1,Jan,2023,2023-01-02,0,0,8.711164953589671,Medium (1K-10K),0,10,0.2,New
TXN0000247,2023-01-02 16:39:22,8654.94,Success,Utilities,Tablet,South,Credit Card,USR01158,16,0,Monday,1,Jan,2023,2023-01-02,0,0,9.066001069454106,Medium (1K-10K),0,7,0.2857142857142857,New
TXN0000248,2023-01-02 16:45:13,537.31,Failed,Electronics,Mobile,West,Wallet,USR05360,16,0,Monday,1,Jan,2023,2023-01-02,0,0,6.288434602396033,Low (<1K),1,16,0.4375,Returning
TXN0000249,2023-01-02 16:52:29,234.35,Success,Food & Dining,Desktop,West,Credit Card,USR05185,16,0,Monday,1,Jan,2023,2023-01-02,0,0,5.461073767847151,Low (<1K),0,9,0.2222222222222222,New
TXN0000250,2023-01-02 16:58:00,3607.54,Success,Entertainment,Mobile,West,UPI,USR01076,16,0,Monday,1,Jan,2023,2023-01-02,0,0,8.19105853738923,Medium (1K-10K),0,7,0.14285714285714285,New
